x,y
0.749080237694725,6.424941714017429
1.9014286128198323,8.368941479749397
1.4639878836228102,8.772161501874393
1.1973169683940732,8.202536650466042
0.31203728088487304,5.49590229058566
0.3119890406724053,6.016747847571837
0.11616722433639892,5.1824238275581
1.7323522915498704,9.656236953878048
1.2022300234864176,7.536524359000606
1.416145155592091,6.587474533260282
0.041168988591604894,4.5531251849074
1.9398197043239886,10.027146800135077
1.6648852816008435,9.266234681997904
0.4246782213565523,3.9972860882493473
0.36364993441420124,4.009893262834341
0.36680901970686763,6.153579912453507
0.6084844859190754,5.785898303900571
1.0495128632644757,7.830039287166051
0.8638900372842315,6.619988487983156
0.5824582803960838,5.777130980683997
1.223705789444759,8.609401174310275
0.27898772130408367,4.320918435694876
0.5842892970704363,5.848988668152293
0.7327236865873834,5.735895771057108
0.9121399684340719,6.301923677869899
1.5703519227860272,8.401883644889441
0.39934756431671947,5.4201764645838715
1.0284688768272232,6.606658008818192
1.184829137724085,8.810243538745775
0.09290082543999545,3.3840951741004823
1.2150897038028767,7.458397467247272
0.34104824737458306,4.5834136838495745
0.13010318597055903,5.83728744226541
1.8977710745066665,9.889868000031575
1.9312640661491187,10.82563673791599
1.6167946962329223,7.364823715661796
0.6092275383467414,6.094732880909483
0.19534422801276774,5.47566347966174
1.3684660530243138,8.187682148348365
0.8803049874792026,7.706395337502959
0.24407646968955765,4.214940958968301
0.9903538202225404,8.380408900853201
0.06877704223043679,6.505229250310561
1.8186408041575641,9.093083852033033
0.5175599632000338,5.10717736819933
1.325044568707964,9.428518183241593
0.6234221521788219,7.449838602267178
1.0401360423556216,6.597548099913596
1.0934205586865593,6.860074858963821
0.3697089110510541,4.827342124292655
1.9391692555291171,8.473057255553075
1.550265646722229,7.732144993682489
1.8789978831283782,8.632852882633067
1.7896547008552977,8.601166537461765
1.1957999576221703,7.55271498547973
1.8437484700462337,9.765460142675222
0.176985004103839,6.081455505125594
0.3919657248382904,4.17754313377608
0.09045457782107613,5.255686131939813
0.6506606615265287,5.737993140354077
0.777354579378964,6.282600028484459
0.5426980635477918,6.302913682809979
1.6574750183038587,7.849703033349277
0.7135066533871786,6.522929706345586
0.5618690193747615,5.852059266337341
1.085392166316497,7.748627762957639
0.2818484499495253,5.134713993756394
1.6043939615080793,11.268482024435132
0.14910128735954165,3.8095638778273093
1.9737738732010346,9.390324664601286
1.5444895385933148,8.01032808935518
0.3974313630683448,4.63681697004478
0.011044234247204798,3.3957455754350967
1.6309228569096683,10.081785101836555
1.4137146876952342,9.661648311075558
1.4580143360819746,7.803296714496447
1.5425406933718915,7.795266507011446
0.14808930346818072,4.915683466790946
0.7169314570885452,5.598571326984664
0.23173811905025943,5.328146174906289
1.726206851751187,9.38154357610486
1.2465962536551158,6.224044645968116
0.6617960497052984,7.532893350445956
0.12711670057204727,6.177227774811663
0.6219646434313244,5.253105239809587
0.6503666440534941,5.563398372224498
1.4592123566761281,8.66350246075329
1.2751149427104262,8.159801618118303
1.774425485152653,9.98182072813079
0.9444298503238986,8.843494089738044
0.2391884918766034,4.54061824813576
1.42648957444599,7.481171478799517
1.5215700972337949,7.185391063686858
1.1225543951389925,6.636733145475058
1.541934359909122,8.592676106853569
0.9875911927287815,8.757331441704132
1.0454656587639881,6.618785677255793
0.8550820367170993,6.789034061790196
0.05083825348819038,4.136091864391819
0.2157828539866089,5.835741835407911
0.0628583713734685,6.715507539994027
1.2728208225275608,7.287593694662362
0.6287119621526533,5.396696443939738
1.0171413823294055,8.095585024057288
1.815132947852186,10.127290333182868
0.4985844582977499,7.3424607006292835
0.8207658460712595,7.0462257235397425
1.5111022770860973,8.174014740471232
0.4575963309832449,5.963443823642044
0.15395981965758598,5.570583039555666
0.579502905827536,6.558990898679972
0.32244257450800884,5.474601754631324
1.8593953046851461,10.644860603644593
1.616240759128834,10.018017867832175
1.266807513020847,9.182581530100068
1.7429211803754354,9.877473428715948
1.607344153798229,8.654914381077834
0.3731401177720717,5.266134039749538
1.7851179969799555,10.561862957448223
1.0786844838313014,6.419117780506668
1.614880310328125,9.213314239857278
1.7921825998469865,8.983208987213597
0.6360069499437278,5.936765672766001
0.22010384905535352,5.938763409773359
0.45587032508388337,5.558710043271553
0.8542155772525126,6.609083279913687
1.6360295318449862,7.54823245455504
1.7214611665126869,9.910637065565282
0.013904261062381407,4.687196964328219
1.0214946051551315,9.227738538770854
0.834822006297558,6.196687783939673
0.4442156209414605,5.55179719048832
0.2397307346673656,4.968575887712852
0.6752303428072559,7.603144308185243
1.8858194078250383,9.562162691088162
0.6464058640415105,6.218239117894871
1.0375812434867322,7.720640240176736
1.4060379177903557,8.404722876527426
0.727259204758588,5.735343999725235
1.9435641654419213,10.024782489224071
1.9248945898842225,10.84831551951244
0.5035645916507283,4.484178475541125
0.9944970117847709,7.1164607095011885
0.6017566196335393,5.105149043961445
0.5696809887549352,6.904089595189648
0.07377389470906559,2.6981347793434223
1.2191286679597937,7.098464156607792
1.005358046457723,7.39328601443769
0.1029575024999787,5.8743965367342765
0.5572929284732229,5.606128524346681
1.8165317719333074,8.894395789106724
0.47912378133394484,7.318528413442425
0.2897897441824462,3.4213553321310943
0.978905520555126,4.737910605045296
1.9713009082212014,10.353917174716937
0.4841105430230008,4.950277404716391
1.344271094811757,7.011580467304558
1.5232392306574352,9.27807413927166
0.47527508798479934,5.669625977725596
1.4564326972237192,7.80521946093443
0.7355662654385065,4.926394397644625
1.264611661187159,8.666292311841621
1.2670594215217894,8.45137944252403
1.071549368149517,7.115472240669168
0.1805795401088166,6.388375616374116
1.670604991178476,7.941730207209275
0.6415601299434717,4.399155218905676
0.37303702079970846,4.427202992517881
0.08155028310952783,4.199064832973086
1.1817858863764836,7.788697108452142
1.3551287236845648,7.824150113197364
0.033175657855712304,4.451582370081434
1.024186116598562,5.821018925605242
0.4529915503958759,6.802739255260888
1.2903455808188997,7.78888556406413
